url,title,classified_method,secondary_method,method_certainty,article_relevance_score,models_agreeing_high,disagreement_type,round_id
https://www.theguardian.com/society/article/2024/jul/30/new-online-therapies-could-help-at-least-twice-number-of-people-recover-from-anxiety,New online therapies could help at least twice number of people recover from anxiety,method_expert_secondary,method_rct,LOW,0.26650000000000007,2,method_disagree,2
https://www.theguardian.com/world/2021/mar/09/vitamin-d-supplements-may-offer-no-covid-benefits-data-suggests,"Vitamin D supplements may offer no Covid benefits, data suggests",method_expert_secondary,,LOW,0.14050000000000004,1,outlier_high,2
https://www.theguardian.com/commentisfree/2020/dec/01/uk-students-tests-coronavirus-testing-university-false-negative-results,The UK government must be honest with students – tests can miss coronavirus,method_expert_secondary,,LOW,0.14500000000000005,1,outlier_high,2
https://www.theguardian.com/society/2017/aug/29/too-ill-to-get-to-jobcentre-disabled-people-may-still-be-sanctioned,Too ill to get to the jobcentre? If you’re disabled you may still be sanctioned,method_expert_secondary,,LOW,0.14500000000000005,1,outlier_high,4
https://www.theguardian.com/news/datablog/2013/jul/30/nhs-helpline-calls-received-outcomes,NHS helpline: what does the data say?,method_expert_secondary,,LOW,0.13900000000000004,1,outlier_high,4
https://www.theguardian.com/commentisfree/2014/nov/24/class-baby-breastfed-life-chances-inequality,"It’s class, not whether a baby is breastfed, that determines life chances",method_expert_secondary,,LOW,0.17050000000000004,1,outlier_high,5
https://www.theguardian.com/world/2020/apr/22/hydroxychloroquine-coronavirus-scientific-studies-research,Hydroxychloroquine and coronavirus: a guide to the scientific studies so far,method_expert_secondary,,LOW,0.16900000000000004,1,outlier_high,12,0.8,0.05,0.05,0.2,0.05
https://www.theguardian.com/world/2021/feb/25/pfizer-covid-vaccine-94-effective-study-of-12m-people-finds,"Pfizer Covid vaccine 94% effective in peer-reviewed, real-world mass study",method_expert_secondary,method_rct,LOW,0.3280000000000001,2,method_disagree,12,0.8,0.8,0.2,0.2,0.05
https://www.theguardian.com/society/2019/mar/18/universal-basic-income-could-be-covered-reversing-welfare-spending-cuts-plan-uk,Universal basic income 'would cost less than value of benefit cuts since 2010',method_expert_secondary,,LOW,0.16000000000000006,1,outlier_high,12,0.8,0.2,0.2,0.2,0.05
https://www.theguardian.com/science/2023/feb/15/most-health-claims-on-formula-milk-not-backed-by-evidence,Most health claims on formula milk ‘not backed by evidence’,method_expert_secondary,,LOW,0.20800000000000005,1,outlier_high,14,0.8,0.2,0.2,0.2,0.05
https://www.theguardian.com/news/ng-interactive/2024/oct/01/labor-nsw-coalmine-expansion-greenhouse-gas-emissions-impact,See the greenhouse gas impact of Labor’s decision to expand three NSW coalmines,method_expert_secondary,method_case_study,LOW,0.2725000000000001,2,method_disagree,18,0.8,0.05,0.8,0.2,0.05
https://www.theguardian.com/australia-news/2023/nov/27/australias-poorest-children-are-five-years-behind-richest-peers-naplan-analysis-shows,"Australia’s poorest children are five years behind richest peers, Naplan analysis shows",method_expert_secondary,,LOW,0.16000000000000006,1,outlier_high,18,0.8,0.2,0.2,0.2,0.05
https://www.theguardian.com/australia-news/2024/oct/09/australias-biggest-states-hold-out-for-greater-public-school-funding-as-deadline-passes,Australia’s biggest states hold out for greater public school funding as deadline passes,method_expert_secondary,method_gut,LOW,0.2800000000000001,2,method_disagree,18,0.8,0.2,0.8,0.2,0.2
https://www.theguardian.com/environment/2024/apr/19/un-livestock-emissions-report-seriously-distorted-our-work-say-experts,"UN livestock emissions report seriously distorted our work, say experts",method_expert_secondary,,LOW,0.16900000000000004,1,outlier_high,18,0.8,0.05,0.05,0.2,0.05
https://www.theguardian.com/environment/2023/oct/03/labor-coalmine-safeguard-mechanism-climate-scheme-emissions-benefits,‘Absolutely perverse’: climate scheme could reward Australian coalmines whose emissions rise,method_expert_secondary,,LOW,0.15400000000000005,1,outlier_high,18,0.8,0.2,0.2,0.2,0.05
https://www.theguardian.com/australia-news/2024/dec/12/building-nuclear-power-plants-australia-cost-csiro-predictions,"Building nuclear power plants in Australia could cost double CSIRO predictions, energy experts warn",method_expert_secondary,method_gut,LOW,0.14650000000000005,1,outlier_high,18,0.8,0.05,0.2,0.2,0.05
https://www.theguardian.com/environment/2023/nov/26/cop28-australia-to-bring-evidence-it-can-meet-2030-climate-target-but-pressure-builds-over-fossil-fuels,Cop28: Australia to bring evidence it can meet 2030 climate target but pressure builds over fossil fuels,method_expert_secondary,,LOW,0.17800000000000005,1,outlier_high,18,0.8,0.2,0.2,0.2,0.2
https://www.theguardian.com/science/sifting-the-evidence/2016/sep/21/failing-update-their-warnings-drug-regulators-letting-patients-down-fda-varenicline,"By failing to update their warnings, drug regulators are letting patients down",method_expert_secondary,method_gut,LOW,0.17050000000000004,1,outlier_high,23,0.8,0.05,0.2,0.2,0.05
https://www.theguardian.com/global-development/2016/jul/11/global-goals-sustainable-development-act-fast-or-risk-leaving-the-poorest-behind,"We must act fast on the global goals, or risk leaving the poorest behind",method_expert_secondary,,LOW,0.16300000000000003,1,outlier_high,23,0.8,0.05,0.05,0.2,0.05
https://www.theguardian.com/society/2026/feb/20/uk-migrant-families-vital-in-work-benefits-hardship-avoid-punishment,UK migrant families face giving up vital in-work benefits to avoid being ‘punished’,method_expert_secondary,method_rct,LOW,0.20906160570754112,2,method_disagree,44,0.8,0.2,0.8,0.6195714313962117,0.35143745654249103,0.3482525944709778,0.15000000000000002
https://www.theguardian.com/business/2026/jan/13/trump-economy-cost-of-living,Trump claims victory on US economy despite many Americans’ cost of living concerns,method_expert_secondary,,LOW,0.048334519528333786,1,outlier_high,44,0.8,0.05,0.2,0.23889656725332648,0.27794598110792046,0.016634132713079453,0.05
https://www.theguardian.com/us-news/2026/jan/11/rsv-vaccines-trump-kennedy,Evidence shows benefit of RSV vaccines as Trump officials push restrictions,method_expert_secondary,method_gut,LOW,0.1899207649033744,2,method_disagree,44,0.8,0.05,0.2,0.5640308563077518,0.28109764943073584,0.16395969688892365,0.25
https://www.theguardian.com/politics/article/2024/sep/07/labours-plans-to-boost-workers-rights-widely-supported-by-managers-poll-says,"Labour’s plans to boost workers’ rights widely supported by managers, poll says",method_expert_secondary,,LOW,0.12152908940560073,1,outlier_high,44,0.2,0.2,0.2,0.6428432852998173,0.2893019947516965,0.19958630204200745,0.25
https://www.theguardian.com/environment/2023/nov/29/most-sponsors-cop28-not-signed-up-to-un-net-zero-targets,Most sponsors of Cop28 have not signed up to UN-backed net zero targets,method_expert_secondary,method_case_study,LOW,0.20485634820902945,2,method_disagree,44,0.8,0.05,0.05,0.5770308630128849,0.6657389288239741,0.19697150588035583,0.15000000000000002
https://www.theguardian.com/australia-news/2024/feb/13/mlc-private-school-burwood-expansion-plan-school-funding,"Sydney private school’s $108m expansion plan exposes education funding inequity, advocate says",method_expert_secondary,method_rct,LOW,0.24584223503716227,2,method_disagree,44,0.8,0.05,0.2,0.6471783589184745,0.30195144673000845,0.7010681629180908,0.15000000000000002
https://www.theguardian.com/australia-news/2025/apr/07/australia-is-in-an-extinction-crisis-why-isnt-it-an-issue-at-this-election,Australia is in an extinction crisis – why isn’t it an issue at this election?,method_expert_secondary,,LOW,0.1489347681166117,1,outlier_high,44,0.8,0.05,0.05,0.5162893740490184,0.36713067162392365,0.046196348965168,0.15000000000000002
https://www.theguardian.com/environment/article/2024/jun/11/worlds-top-banks-greenwashing-their-role-in-destruction-of-the-amazon,World’s top banks ‘greenwashing their role in destruction of the Amazon’,method_expert_secondary,,LOW,0.1360963041363679,1,outlier_high,44,0.8,0.05,0.05,0.4049805175571738,0.28109764943073584,0.11703266948461533,0.15000000000000002
https://www.theguardian.com/environment/commentisfree/2023/mar/02/woodside-claims-its-emissions-are-falling-but-only-by-using-the-last-resort-of-offsets,Woodside claims its emissions are falling – but only by using the ‘last resort’ of offsets,method_expert_secondary,,LOW,0.15326325894503187,1,outlier_high,45,0.8,0.05,0.2,0.4372409515234933,0.28109764943073584,0.09264539182186127,0.15000000000000002
https://www.theguardian.com/uk-news/2021/apr/16/government-urged-to-scrap-plans-to-assess-youngest-primary-kids,Government urged to scrap plans to assess youngest primary kids,method_expert_secondary,method_case_study,LOW,0.2344890228600733,3,method_disagree,45,0.8,0.2,0.2,0.6924494705227962,0.512758298124266,0.4357926547527313,0.25
https://www.theguardian.com/society/2021/oct/20/deaths-among-the-double-vaccinated-what-is-behind-the-australian-statistics,Deaths among the double vaccinated: what is behind the Australian statistics?,method_expert_secondary,,LOW,0.14489928131599877,1,outlier_high,45,0.8,0.05,0.05,0.4714460927705765,0.28109764943073584,0.0977635607123375,0.15000000000000002
https://www.theguardian.com/australia-news/2021/oct/22/victorian-government-used-low-grade-mask-study-to-justify-mandate-experts-say,"Victorian government used ‘low grade’ mask study to justify mandate, experts say",method_expert_secondary,method_prepost,LOW,0.37033775398641344,4,method_disagree,45,0.8,0.2,0.8,0.6671955880715844,0.4947431058661509,0.38895148038864136,0.6499999999999999
https://www.theguardian.com/australia-news/2021/aug/26/doherty-institute-urges-caution-in-lifting-australias-covid-restrictions-in-updated-advice-to-government,Doherty Institute urges caution in lifting Australia’s Covid restrictions in updated advice to government,method_expert_secondary,method_expert_qual,LOW,0.313554969435014,5,method_disagree,45,0.8,0.2,0.2,0.7926444815534397,0.5113985692274554,0.47005611658096313,0.6499999999999999
https://www.theguardian.com/australia-news/2021/oct/18/australia-could-see-covid-surge-from-new-variants-even-after-80-vaccination-when-border-reopens,Australia could see Covid surge from new variants even after 80% vaccination when border reopens ,method_expert_secondary,,MEDIUM,0.26961636472055717,2,near_tier_a,45,0.8,0.2,0.2,0.5683994365521319,0.28109764943073584,0.23357735574245453,0.6499999999999999
https://www.theguardian.com/theobserver/commentisfree/2021/nov/07/we-can-be-confident-there-have-been-far-more-than-5-million-covid-deaths,"We can be confident there have been far more than 5 million global Covid deaths 
",method_expert_secondary,,LOW,0.15267923125817087,1,outlier_high,45,0.8,0.05,0.05,0.4786695143728834,0.28109764943073584,0.040739141404628754,0.15000000000000002
